timestamp,price,jup_li_zscore7d_signal,ba_oi_zscore7d_signal,cme_oi_zscore7d_signal,all_miner_outflow,binance_btc_inflow,binance_btc_netflow,binance_btc_outflow,long_term_holder_sopr,MVMR,short_term_holder_sorp,WBTC_long_diff,WBTC_short_diff,all_miner_reverse_usd_diff,binance_reverse_usd_diff,btc_network_difficulity_diff,btc_network_hashrate_diff,exchange_stable_ratio_diff,open_interest_diff,realized_cap_diff
2024-07-05 14:00:00,55730.6,0.0460602028890381,0.2598671820079382,2.2585446630465698,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 15:00:00,56637.5,0.0451017321539802,0.2698380026892548,2.210977327657397,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 16:00:00,56425.0,0.0441432374903031,0.2799948047203516,2.1656828465463955,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 17:00:00,56422.4,0.0431847162300311,0.2903465574167651,2.1224751810748037,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 18:00:00,56521.5,0.0422261657044023,0.3009028263885742,2.0811889594742943,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 19:00:00,56446.2,0.0412675832438405,0.3116738266585734,2.041676609636261,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 20:00:00,56327.3,0.0403089661778963,0.322670481701867,2.0038059639238286,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 21:00:00,56491.7,0.0393503118352342,0.3339044892058415,1.9674582467981043,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 22:00:00,56600.1,0.0383916175435738,0.3453883944768139,1.9325263749597807,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-05 23:00:00,56604.9,0.0374328806296642,0.3571356725704441,1.8989135141979527,12711.23016073,12742.71611118,3505.79221536,9236.92389582,1.42611018,1.85537665,0.96655597,-1122784.303517267,1050305.9118429655,-2199727511.270767,-1756611755.03154,0.0,-20797599250.08704,-0.4377742899999992,-1292393867.1086082,171233594.2701416
2024-07-06 00:00:00,56582.3,2.9729766608992927,1.9830296130200264,1.9533023676485064,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 01:00:00,56195.0,2.888081299983713,1.978638311043224,1.918570484446721,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 02:00:00,56412.2,2.809209322231331,1.9742700802244093,1.8851400611473976,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 03:00:00,56388.3,2.7356603798229893,1.969924708770495,1.8529246423377803,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 04:00:00,56040.0,2.666843321426009,1.9656019876115864,1.8218455772676168,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 05:00:00,56342.0,2.6022552111394317,1.9613017103560093,1.7918311331150276,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 06:00:00,56388.2,2.541465075397908,1.9570236732463,1.7628157284266617,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 07:00:00,56571.1,2.484101167875103,1.9527676751160217,1.734739267934296,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 08:00:00,56530.8,2.4298408862516867,1.948533517347504,1.7075465632642717,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 09:00:00,56739.0,2.378402711834513,1.9443210038303556,1.6811868267228915,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 10:00:00,56750.0,2.3295397091429626,1.940129940920869,1.6556132274990754,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 11:00:00,56713.2,2.283034240664937,1.935960137402163,1.6307825013804012,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 12:00:00,56725.7,2.2386936370477235,1.931811404445164,1.6066546065132794,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 13:00:00,56963.0,2.1963466250218744,1.9276835555703016,1.5831924189160715,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 14:00:00,57032.0,2.155840361114071,1.9235764066100127,1.5603614624254956,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 15:00:00,57285.4,2.11703795331728,1.9194897756719127,1.5381296685619388,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 16:00:00,57830.2,2.0798163785701376,1.915423483102716,1.516467162468647,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 17:00:00,57932.3,2.0440647234146607,1.911377351452864,1.4953460716392002,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 18:00:00,57755.9,2.00968269016138,1.9073512054417967,1.4747403546162603,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 19:00:00,57834.8,1.976579322451453,1.903344871923937,1.4546256472390309,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 20:00:00,57944.1,1.944671913107456,1.899358179855288,1.4349791243497507,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 21:00:00,57844.5,1.9138850642249048,1.895390960260676,1.4157793751514474,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 22:00:00,58086.0,1.8841498750319363,1.8914430462016416,1.3970062906488774,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-06 23:00:00,58216.0,1.8554032374755165,1.8875142727448944,1.3786409618086657,14376.02396052,14401.47211827,-1311.1455664700006,15712.61768474,1.81842357,1.84248161,0.95707665,-3701058.59928447,-554414.3701011348,-378020718.9789734,-314329761.52568054,-3587890817657.7344,-108125467750.28133,-0.2620679700000003,-1182728686.7309456,-125328178.85375977
2024-07-07 00:00:00,57910.1,1.9626551425903611,1.9621575876826869,0.8106441886255958,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 01:00:00,58099.5,1.9275692708036944,1.936283742883712,0.8020160039637344,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 02:00:00,58338.8,1.893808787197055,1.9111680931007733,0.7934571288214027,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 03:00:00,57943.9,1.861285042307342,1.8867718670138156,0.784965614423801,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 04:00:00,57580.7,1.829917444553891,1.863059019801921,0.7765395615186059,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 05:00:00,57631.5,1.7996325386613947,1.839995990896968,0.7681771182009508,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 06:00:00,57626.0,1.7703632097887592,1.8175514875584096,0.7598764778317728,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 07:00:00,57344.4,1.742047993576684,1.7956962910765562,0.7516358770441457,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 08:00:00,57624.8,1.7146304758367354,1.7744030828588218,0.743453593832299,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 09:00:00,57710.0,1.6880587684252528,1.7536462880310766,0.7353279457184484,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 10:00:00,57485.2,1.6622850501243822,1.733401934505559,0.727257287992863,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 11:00:00,57436.9,1.637265163203625,1.7136475257387258,0.7192400120227864,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 12:00:00,57322.6,1.6129582578464303,1.6943619256337843,0.7112745436261204,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 13:00:00,56846.1,1.5893264778657004,1.6755252542404475,0.7033593415060155,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 14:00:00,56746.1,1.566334682153344,1.6571187930743654,0.6954928957426362,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 15:00:00,56806.2,1.5439501971540732,1.6391248990241645,0.6876737263387441,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 16:00:00,57090.1,1.5221425963558122,1.621526925940057,0.6799003818156529,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 17:00:00,57218.8,1.500883503374981,1.6043091531063756,0.6721714378565766,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 18:00:00,57144.8,1.4801464157054811,1.5874567198944896,0.6644854959942808,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 19:00:00,57133.9,1.459906546612556,1.5709555659744558,0.6568411823402472,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 20:00:00,57250.1,1.4401406830005237,1.5547923765345624,0.64923714635268,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 21:00:00,56565.8,1.4208270573776454,1.5389545320202205,0.6416720596406694,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 22:00:00,56366.0,1.4019452322913275,1.5234300619577628,0.6341446148021659,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-07 23:00:00,55830.9,1.3834759958196734,1.5082076024761386,0.6266535242932758,6114.04045514,6154.4257338,-918.0317892100002,7072.45752301,2.25301844,1.89455577,0.99614539,-258496.89202464,1151483.37542273,1133981676.4720154,909595964.2803956,-592176154370.6875,177827741719.55853,0.1549989200000006,105887651.96253397,122855620.75048828
2024-07-08 00:00:00,55068.9,2.247491137756284,1.9024504848824888,1.0627022685487408,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 01:00:00,54930.0,2.202884193811496,1.8713703194082223,1.0501019992383398,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 02:00:00,55362.3,2.160301181211893,1.8413863720458248,1.037666849978408,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 03:00:00,55136.6,2.1195849244404603,1.8124320294712444,1.0253910163049536,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 04:00:00,55476.9,2.0805948484986696,1.7844463259054204,1.0132689139853597,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 05:00:00,55455.9,2.0432047860058216,1.7573733487517758,1.0012951663101826,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 06:00:00,55611.2,2.007301128520996,1.731161719693712,0.9894645921636812,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 07:00:00,55828.4,1.972781259973112,1.7057641402408728,0.9777721948112468,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 08:00:00,57767.8,1.9395522226717237,1.6811369925331825,0.9662131513471516,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 09:00:00,57498.6,1.907529576143064,1.6572399876989796,0.9547828027505272,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 10:00:00,56800.0,1.876636416678078,1.6340358552844665,0.943476644501812,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 11:00:00,57137.3,1.8468025314979988,1.6114900682787947,0.9322903177155768,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 12:00:00,57132.0,1.817963666213968,1.5895705990932203,0.921219600749035,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 13:00:00,57217.9,1.7900608880631104,1.5682477025470138,0.910260401248689,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 14:00:00,56169.0,1.7630400304571006,1.5474937224924072,0.8994087486001819,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 15:00:00,55736.8,1.7368512068432571,1.5272829191975006,0.8886607867490509,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 16:00:00,55789.8,1.7114483838769083,1.5075913150155051,0.8780127673621961,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 17:00:00,56262.5,1.6867890055332693,1.488396556215245,0.8674610433019626,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 18:00:00,56264.7,1.6628336611221155,1.4696777891417736,0.8570020623865036,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 19:00:00,56462.3,1.6395457912671016,1.4514155491267613,0.8466323614117242,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 20:00:00,56242.0,1.616891426819792,1.433591660782775,0.8363485604115338,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
2024-07-08 21:00:00,56622.3,1.5948389564323766,1.4161891485002989,0.8261473571344669,5146.18678219,4838.4635373,-1134.8676170399997,5973.33115434,1.67226476,1.81660377,0.99073321,-1959248.3980225904,2839522.587623533,-1373112882.014603,-1556910793.182602,0.0,-94841462250.43127,-0.3154821100000005,-404146639.9990082,113397441.29406738
